order_id,order_date,customer_id,product_id,quantity,discount_pct,payment_method,delivery_days,returned_flag,customer_rating,customer_city,customer_age,customer_segment,product_category,product_name,unit_price,gross_revenue,net_revenue
51122,2024-10-31,1123,2042,5.0,15.0,cash,2.0,0,3.0,Zagazig,18,Regular,Sports,Running Socks 42,1954.72,9773.6,8307.56
50981,2025-02-08,1073,2033,2.0,5.0,Card,7.0,0,4.0,Mansoura,26,Regular,Electronics,Keyboard 33,801.02,1602.04,1521.9379999999999
51039,2024-12-15,1171,2030,1.0,10.0,Card,8.0,0,,CAIRO,40,Regular,  Electronics ,Headphones 30,325.79,325.79,293.211
51167,2024-10-28,1130,2028,5.0,0.0,Wallet,7.0,0,4.0,Zagazig,22,New,Home,Kitchen Knife 28,2143.56,10717.8,10717.8
51758,2024-11-15,1152,2003,2.0,,CARD,8.0,0,5.0,,33,New,Fashion,Hoodie 3,3157.76,6315.52,6315.52
50577,2024-11-21,1151,2036,3.0,10.0,Card,8.0,0,3.0,Suez,41,Regular,Beauty,Face Wash 36,666.33,1998.9900000000002,1799.0910000000003
50958,2025-01-22,1085,2019,4.0,15.0,cash,1.0,0,3.0,ZAGAZIG,60,VIP,  Groceries ,Olive Oil 19,2942.28,11769.12,10003.752
50349,2025-01-22,1041,2006,3.0,5.0,Bank Transfer,7.0,1,3.0,  Giza ,23,New,  ELECTRONICS ,Keyboard 6,414.39,1243.17,1181.0115
51548,2025-02-26,1053,2022,3.0,0.0,Cash,7.0,0,,Alexandria,18,VIP,Groceries,Pasta 22,3190.63,9571.89,9571.89
51013,2025-01-14,1051,2023,4.0,,cash,3.0,0,5.0,Suez,37,New,Sports,Bottle 23,2818.27,11273.08,11273.08
50950,2024-12-07,1054,2037,4.0,20.0,  Wallet ,8.0,0,3.0,Mansoura,50,Regular,Groceries,Olive Oil 37,2917.62,11670.48,9336.384
50067,2025-02-17,1065,2012,3.0,30.0,Cash,4.0,1,,mansoura,45,Regular,Beauty,Face Wash 12,78.88,236.64,165.64799999999997
50504,2025-01-12,1165,2044,4.0,20.0,CASH,5.0,0,5.0,Mansoura,56,Regular,FASHION,T-Shirt 44,793.83,3175.32,2540.2560000000003
51075,2024-12-27,1135,2032,4.0,25.0,cash,7.0,0,1.0,Suez,28,Regular,electronics,Power Bank 32,131.64,526.56,394.91999999999996
50628,2025-01-27,1107,2024,3.0,0.0,Cash,0.0,0,3.0,SUEZ,24,New,Home,Lamp 24,937.15,2811.45,2811.45
51196,2024-11-28,1013,2024,5.0,10.0,Wallet,2.0,0,,  Zagazig ,44,New,Home,Lamp 24,937.15,4685.75,4217.175
50970,2025-01-14,1055,2036,3.0,10.0,Cash,8.0,0,4.0,  Mansoura ,39,VIP,Beauty,Face Wash 36,666.33,1998.9900000000002,1799.0910000000003
51431,2024-09-01,1035,2018,4.0,30.0,Card,0.0,0,,Ismailia,49,Regular,Beauty,Perfume 18,994.09,3976.36,2783.4519999999998
50161,2024-12-08,1015,2026,3.0,5.0,Cash,1.0,0,,Zagazig,59,New,beauty,Perfume 26,376.29,1128.8700000000001,1072.4265
50905,2024-11-01,1178,2010,5.0,,WALLET,7.0,0,,  Giza ,56,Regular,Sports,Running Socks 10,1898.9,9494.5,9494.5
50786,2024-12-22,1075,2013,5.0,10.0,Card,2.0,0,3.0,zagazig,46,New,Fashion,T-Shirt 13,1475.64,7378.200000000001,6640.380000000001
50492,2024-10-16,1118,2032,1.0,0.0,Cash,2.0,1,4.0,  giza ,36,Regular,Electronics,Power Bank 32,131.64,131.64,131.64
51295,2025-02-12,1167,2022,2.0,0.0,Wallet,8.0,0,3.0,Alexandria,60,VIP,Groceries,Pasta 22,3190.63,6381.26,6381.26
51337,2024-12-22,1022,2036,5.0,15.0,Card,0.0,0,4.0,Alexandria,57,VIP,Beauty,Face Wash 36,666.33,3331.65,2831.9025
51684,2024-10-22,1066,2038,3.0,,  Card ,1.0,0,1.0,Alexandria,21,VIP,Beauty,Body Lotion 38,2113.81,6341.43,6341.43
51326,2024-10-09,1002,2044,1.0,0.0,Card,1.0,1,,suez,24,VIP,Fashion,T-Shirt 44,793.83,793.83,793.83
51756,2025-01-02,1094,2033,5.0,0.0,card,7.0,0,5.0,  Mansoura ,59,Regular,Electronics,Keyboard 33,801.02,4005.1,4005.1
50947,2024-10-22,1035,2026,1.0,25.0,Card,0.0,0,3.0,ISMAILIA,49,Regular,Beauty,Perfume 26,376.29,376.29,282.21750000000003
51516,2025-01-26,1033,2032,5.0,10.0,  Cash ,0.0,0,,Cairo,51,New,Electronics,Power Bank 32,131.64,658.1999999999999,592.38
51486,2025-01-18,1176,2035,1.0,,Cash,5.0,0,4.0,Mansoura,60,Regular,Sports,Jump Rope 35,2494.59,2494.59,2494.59
51200,2025-02-01,1119,2027,1.0,0.0,  Card ,7.0,0,4.0,  GIZA ,30,Regular,sports,Jump Rope 27,3197.17,3197.17,3197.17
50070,2024-12-10,1166,2011,3.0,,Wallet,1.0,0,5.0,  Suez ,29,Regular,Groceries,Tea 11,2208.06,6624.18,6624.18
50372,2024-12-19,1034,2028,5.0,0.0,WALLET,1.0,0,4.0,  Tanta ,37,Regular,  Home ,Kitchen Knife 28,2143.56,10717.8,10717.8
51258,2024-09-27,1078,2010,1.0,,Bank Transfer,5.0,0,4.0,giza,22,New,SPORTS,Running Socks 10,1898.9,1898.9,1898.9
51503,2024-09-09,1053,2039,5.0,20.0,  Cash ,5.0,0,3.0,Alexandria,18,VIP,electronics,Wireless Mouse 39,154.27,771.35,617.08
50696,2025-02-21,1035,2044,2.0,5.0,Wallet,4.0,0,5.0,Ismailia,49,Regular,FASHION,T-Shirt 44,793.83,1587.66,1508.277
51049,2024-11-01,1135,2025,2.0,0.0,Card,5.0,0,,Suez,28,Regular,Groceries,Tea 25,2684.59,5369.18,5369.18
50857,2025-02-03,1105,2039,2.0,5.0,  Cash ,2.0,0,,Suez,36,Regular,ELECTRONICS,Wireless Mouse 39,154.27,308.54,293.113
50306,2024-10-15,1091,2043,4.0,0.0,Card,3.0,0,3.0,mansoura,30,New,fashion,Hoodie 43,2572.68,10290.72,10290.72
51441,2024-09-04,1142,2004,4.0,10.0,Card,0.0,0,3.0,Giza,22,Regular,electronics,Keyboard 4,2308.12,9232.48,8309.232
51532,2025-02-16,1151,2036,5.0,10.0,  Card ,0.0,0,,Suez,41,Regular,Beauty,Face Wash 36,666.33,3331.65,2998.485
50783,2024-10-19,1027,2041,4.0,5.0,Wallet,6.0,0,5.0,Mansoura,50,New,Home,Storage Box 41,203.24,812.96,772.312
50587,2024-11-14,1029,2035,5.0,30.0,Cash,5.0,0,5.0,Tanta,29,New,Sports,Jump Rope 35,2494.59,12472.95,8731.065
51433,2025-02-02,1151,2029,5.0,15.0,Cash,1.0,0,4.0,SUEZ,41,Regular,Home,Lamp 29,2094.4,10472.0,8901.199999999999
50791,2025-02-18,1085,2008,4.0,0.0,  Card ,5.0,0,5.0,  Zagazig ,60,VIP,  Electronics ,USB-C Cable 8,2053.15,8212.6,8212.6
50158,2024-11-19,1069,2003,1.0,0.0,  Cash ,7.0,0,4.0,cairo,51,Regular,Fashion,Hoodie 3,3157.76,3157.76,3157.76
50408,2024-12-17,1131,2011,5.0,0.0,WALLET,2.0,1,2.0,Tanta,46,Regular,GROCERIES,Tea 11,2208.06,11040.3,11040.3
50738,2024-10-15,1174,2045,2.0,10.0,  Bank Transfer ,6.0,0,4.0,zagazig,36,Regular,Beauty,Body Lotion 45,2724.13,5448.26,4903.434
51737,2024-11-17,1171,2012,1.0,15.0,Card,4.0,1,5.0,Cairo,40,Regular,Beauty,Face Wash 12,78.88,78.88,67.04799999999999
50324,2024-12-16,1011,2039,3.0,5.0,  Card ,3.0,0,,Tanta,47,VIP,  Electronics ,Wireless Mouse 39,154.27,462.81000000000006,439.6695
51334,2025-02-01,1028,2018,2.0,0.0,Bank Transfer,0.0,0,4.0,Suez,59,Regular,Beauty,Perfume 18,994.09,1988.18,1988.18
51559,2025-02-01,1133,2034,3.0,0.0,CASH,6.0,0,,Cairo,23,New,Fashion,Jeans 34,491.95,1475.85,1475.85
50867,2025-01-03,1163,2009,5.0,10.0,  Cash ,1.0,0,,  mansoura ,44,Regular,beauty,Face Wash 9,425.27,2126.35,1913.715
50578,2024-09-26,1077,2005,1.0,0.0,  card ,0.0,0,5.0,alexandria,47,Regular,Groceries,Rice 5,3045.78,3045.78,3045.78
50797,2024-10-26,1061,2013,1.0,0.0,Cash,3.0,0,4.0,Ismailia,24,Regular,FASHION,T-Shirt 13,1475.64,1475.64,1475.64
50899,2024-10-19,1099,2013,4.0,5.0,Wallet,4.0,0,3.0,Zagazig,20,VIP,Fashion,T-Shirt 13,1475.64,5902.56,5607.432
51776,2025-01-29,1054,2025,4.0,20.0,  Card ,1.0,0,3.0,Mansoura,50,Regular,  Groceries ,Tea 25,2684.59,10738.36,8590.688
51424,2024-09-19,1102,2012,2.0,10.0,Card,8.0,0,4.0,Giza,38,New,  Beauty ,Face Wash 12,78.88,157.76,141.984
51392,2024-10-14,1139,2027,1.0,,Bank Transfer,4.0,0,,Alexandria,58,New,Sports,Jump Rope 27,3197.17,3197.17,3197.17
51514,2024-11-04,1027,2040,5.0,0.0,Wallet,-2.0,0,3.0,Mansoura,50,New,Groceries,Coffee 40,57.16,285.79999999999995,285.79999999999995
51281,2025-02-27,1138,2015,3.0,5.0,card,3.0,0,,Cairo,49,Regular,  home ,Lamp 15,973.33,2919.9900000000002,2773.9905
50155,2024-12-16,1074,2004,2.0,5.0,Cash,5.0,0,3.0,Giza,32,New,Electronics,Keyboard 4,2308.12,4616.24,4385.428
50784,2025-01-12,1150,2022,3.0,0.0,Card,8.0,0,,CAIRO,41,New,Groceries,Pasta 22,3190.63,9571.89,9571.89
50958,2024-10-01,1026,2037,5.0,,Wallet,7.0,0,,Zagazig,29,New,Groceries,Olive Oil 37,2917.62,14588.099999999999,14588.099999999999
51762,2024-11-26,1172,2034,1.0,0.0,Cash,7.0,0,,  Cairo ,19,New,Fashion,Jeans 34,491.95,491.95,491.95
50957,2025-01-19,1073,2033,4.0,15.0,Wallet,4.0,0,4.0,Mansoura,26,Regular,ELECTRONICS,Keyboard 33,801.02,3204.08,2723.468
50230,2024-10-18,1097,2035,2.0,15.0,Card,8.0,0,,GIZA,38,New,  SPORTS ,Jump Rope 35,2494.59,4989.18,4240.803
50577,2024-12-18,1013,2045,1.0,,Wallet,1.0,0,4.0,Zagazig,44,New,Beauty,Body Lotion 45,2724.13,2724.13,2724.13
51126,2025-02-23,1015,2007,5.0,0.0,  Card ,4.0,0,,Zagazig,59,New,Groceries,Olive Oil 7,2727.69,13638.45,13638.45
50068,2024-11-05,1007,2008,1.0,20.0,  Bank Transfer ,-2.0,0,5.0,CAIRO,25,Regular,ELECTRONICS,USB-C Cable 8,2053.15,2053.15,1642.5200000000002
50714,2024-11-12,1137,2043,4.0,15.0,CASH,3.0,0,,Tanta,49,Regular,Fashion,Hoodie 43,2572.68,10290.72,8747.112
51294,2024-12-28,1126,2006,2.0,15.0,card,1.0,1,5.0,Tanta,24,Regular,Electronics,Keyboard 6,414.39,828.78,704.463
51720,2024-10-15,1176,2037,2.0,0.0,Bank Transfer,1.0,0,4.0,Mansoura,60,Regular,Groceries,Olive Oil 37,2917.62,5835.24,5835.24
50836,2024-11-17,1049,2032,0.0,0.0,CARD,3.0,0,3.0,Zagazig,41,Regular,Electronics,Power Bank 32,131.64,0.0,0.0
51481,2025-02-19,1179,2034,1.0,,  Cash ,8.0,0,3.0,Ismailia,21,Regular,  Fashion ,Jeans 34,491.95,491.95,491.95
51125,2025-02-13,1134,2019,1.0,15.0,Cash,8.0,0,3.0,Tanta,30,Regular,Groceries,Olive Oil 19,2942.28,2942.28,2500.938
51590,2025-02-19,1097,2030,1.0,0.0,Card,5.0,0,5.0,Giza,38,New,Electronics,Headphones 30,325.79,325.79,325.79
50726,2024-10-04,1001,2010,1.0,20.0,wallet,6.0,0,4.0,cairo,58,VIP,Sports,Running Socks 10,1898.9,1898.9,1519.1200000000001
51767,2024-10-26,1107,2036,4.0,15.0,cash,8.0,0,5.0,suez,24,New,BEAUTY,Face Wash 36,666.33,2665.32,2265.522
50935,2024-09-01,1064,2006,2.0,0.0,  Wallet ,7.0,1,3.0,Ismailia,45,Regular,electronics,Keyboard 6,414.39,828.78,828.78
50803,2024-12-03,1005,2034,3.0,0.0,Card,8.0,0,4.0,Mansoura,39,Regular,Fashion,Jeans 34,491.95,1475.85,1475.85
50448,2024-12-28,1116,2027,1.0,5.0,Cash,5.0,0,4.0,Tanta,40,VIP,SPORTS,Jump Rope 27,3197.17,3197.17,3037.3115
50785,2025-01-20,1046,2021,3.0,0.0,Wallet,3.0,0,4.0,Ismailia,31,VIP,Groceries,Rice 21,389.46,1168.3799999999999,1168.3799999999999
50934,2025-02-01,1013,2034,3.0,0.0,BANK TRANSFER,1.0,0,1.0,Zagazig,44,New,  Fashion ,Jeans 34,491.95,1475.85,1475.85
50169,2025-02-14,1101,2015,4.0,,Card,0.0,0,5.0,  Suez ,29,New,HOME,Lamp 15,973.33,3893.32,3893.32
50700,2025-01-30,1021,2016,1.0,0.0,Card,3.0,0,5.0,Tanta,33,Regular,Groceries,Rice 16,1489.01,1489.01,1489.01
50531,2024-11-14,1094,2018,4.0,0.0,  Wallet ,8.0,0,5.0,Mansoura,59,Regular,  Beauty ,Perfume 18,994.09,3976.36,3976.36
51701,2024-11-19,1124,2029,1.0,15.0,WALLET,3.0,0,3.0,Mansoura,56,Regular,Home,Lamp 29,2094.4,2094.4,1780.24
51156,2025-02-26,1107,2012,1.0,,  Wallet ,1.0,0,,Suez,24,New,BEAUTY,Face Wash 12,78.88,78.88,78.88
51703,2024-12-05,1124,2043,5.0,0.0,Wallet,1.0,0,,Mansoura,56,Regular,FASHION,Hoodie 43,2572.68,12863.4,12863.4
51243,2025-01-16,1025,2011,3.0,,  wallet ,3.0,0,1.0,Suez,37,New,GROCERIES,Tea 11,2208.06,6624.18,6624.18
51581,2024-11-14,1071,2034,3.0,10.0,card,1.0,0,5.0,Suez,25,Regular,fashion,Jeans 34,491.95,1475.85,1328.2649999999999
51456,2025-01-05,1154,2003,3.0,15.0,Bank Transfer,8.0,0,5.0,  Alexandria ,53,VIP,Fashion,Hoodie 3,3157.76,9473.28,8052.2880000000005
51508,2025-02-10,1003,2033,3.0,0.0,Wallet,8.0,0,5.0,Zagazig,39,Regular,ELECTRONICS,Keyboard 33,801.02,2403.06,2403.06
51111,2024-10-13,1129,2024,1.0,0.0,wallet,1.0,0,3.0,  Tanta ,31,New,  Home ,Lamp 24,937.15,937.15,937.15
51798,2024-09-02,1044,2013,5.0,,cash,4.0,0,5.0,Alexandria,26,VIP,Fashion,T-Shirt 13,1475.64,7378.200000000001,7378.200000000001
50459,2024-10-15,1043,2030,3.0,,Cash,7.0,0,2.0,Zagazig,48,Regular,Electronics,Headphones 30,325.79,977.3700000000001,977.3700000000001
51404,2024-12-05,1166,2001,4.0,0.0,Card,2.0,0,2.0,Suez,29,Regular,Electronics,Wireless Mouse 1,1554.81,6219.24,6219.24
51118,2024-11-07,1103,2014,3.0,5.0,Card,6.0,0,4.0,suez,46,New,Groceries,Olive Oil 14,2648.26,7944.780000000001,7547.541
50722,2024-10-15,1076,2018,2.0,0.0,  WALLET ,8.0,0,4.0,MANSOURA,24,Regular,beauty,Perfume 18,994.09,1988.18,1988.18
51494,2024-09-14,1087,2016,-1.0,20.0,wallet,5.0,0,1.0,cairo,37,New,GROCERIES,Rice 16,1489.01,-1489.01,-1191.208
51028,2024-09-25,1138,2005,5.0,20.0,Cash,6.0,0,,Cairo,49,Regular,GROCERIES,Rice 5,3045.78,15228.900000000001,12183.120000000003
51661,2024-11-25,1014,2022,5.0,5.0,Card,7.0,0,4.0,Suez,33,Regular,Groceries,Pasta 22,3190.63,15953.150000000001,15155.4925
51145,2024-12-06,1160,2010,5.0,0.0,Wallet,5.0,1,3.0,Suez,58,VIP,SPORTS,Running Socks 10,1898.9,9494.5,9494.5
51173,2025-02-13,1176,2030,5.0,0.0,CASH,7.0,0,4.0,  Mansoura ,60,Regular,  Electronics ,Headphones 30,325.79,1628.95,1628.95
50843,2024-10-03,1132,2035,5.0,0.0,Card,6.0,0,1.0,Tanta,46,Regular,Sports,Jump Rope 35,2494.59,12472.95,12472.95
51561,2024-12-03,1078,2042,1.0,10.0,Cash,1.0,0,5.0,Giza,22,New,  Sports ,Running Socks 42,1954.72,1954.72,1759.248
50371,2024-09-11,1091,2031,4.0,0.0,Card,1.0,0,5.0,  Mansoura ,30,New,Fashion,Hoodie 31,2874.63,11498.52,11498.52
51396,2025-02-06,1015,2041,4.0,,  Card ,7.0,0,,  Zagazig ,59,New,Home,Storage Box 41,203.24,812.96,812.96
51561,2024-10-08,1094,2021,4.0,0.0,card,3.0,0,,Mansoura,59,Regular,groceries,Rice 21,389.46,1557.84,1557.84
51223,2024-12-26,1146,2029,2.0,20.0,Card,8.0,0,4.0,suez,27,Regular,Home,Lamp 29,2094.4,4188.8,3351.0400000000004
50294,2024-11-11,1010,2024,4.0,0.0,Wallet,8.0,0,,Cairo,30,New,Home,Lamp 24,937.15,3748.6,3748.6
50443,2025-02-10,1103,2009,4.0,5.0,Cash,4.0,0,4.0,suez,46,New,Beauty,Face Wash 9,425.27,1701.08,1616.0259999999998
51749,2025-02-20,1044,2042,4.0,5.0,Card,4.0,0,1.0,Alexandria,26,VIP,  Sports ,Running Socks 42,1954.72,7818.88,7427.936
50940,2025-02-22,1055,2027,4.0,0.0,Cash,0.0,0,4.0,Mansoura,39,VIP,  Sports ,Jump Rope 27,3197.17,12788.68,12788.68
50973,2025-02-19,1021,2001,3.0,20.0,Cash,4.0,0,5.0,  Tanta ,33,Regular,Electronics,Wireless Mouse 1,1554.81,4664.43,3731.5440000000003
51673,2024-11-18,1167,2039,2.0,0.0,CASH,8.0,0,,Alexandria,60,VIP,Electronics,Wireless Mouse 39,154.27,308.54,308.54
50716,2024-11-27,1132,2018,5.0,5.0,Cash,3.0,0,4.0,  tanta ,46,Regular,  BEAUTY ,Perfume 18,994.09,4970.45,4721.9275
50197,2024-09-28,1169,2042,2.0,15.0,Card,2.0,0,3.0,Alexandria,25,Regular,Sports,Running Socks 42,1954.72,3909.44,3323.024
50272,2024-10-24,1056,2020,1.0,,wallet,6.0,0,5.0,Cairo,48,Regular,Fashion,Jacket 20,2508.89,2508.89,2508.89
50382,2024-11-07,1055,2044,3.0,0.0,Card,8.0,0,4.0,mansoura,39,VIP,Fashion,T-Shirt 44,793.83,2381.4900000000002,2381.4900000000002
50742,2024-10-28,1054,2030,4.0,5.0,WALLET,7.0,0,1.0,Mansoura,50,Regular,Electronics,Headphones 30,325.79,1303.16,1238.002
51514,2024-11-11,1048,2033,4.0,5.0,  CASH ,5.0,0,3.0,Ismailia,42,Regular,Electronics,Keyboard 33,801.02,3204.08,3043.8759999999997
50583,2025-01-31,1103,2018,3.0,5.0,Card,0.0,0,2.0,  Suez ,46,New,Beauty,Perfume 18,994.09,2982.27,2833.1565
50690,2025-02-24,1006,2023,-1.0,10.0,cash,7.0,0,,suez,37,Regular,  Sports ,Bottle 23,2818.27,-2818.27,-2536.443
51417,2024-09-29,1111,2019,2.0,0.0,Card,7.0,0,,Alexandria,52,Regular,Groceries,Olive Oil 19,2942.28,5884.56,5884.56
51679,2024-12-24,1167,2034,4.0,0.0,Card,8.0,0,,Alexandria,60,VIP,fashion,Jeans 34,491.95,1967.8,1967.8
50314,2024-09-17,1034,2038,2.0,10.0,CASH,1.0,0,,Tanta,37,Regular,Beauty,Body Lotion 38,2113.81,4227.62,3804.858
50890,2024-12-09,1057,2018,4.0,20.0,Card,1.0,0,,Tanta,46,Regular,Beauty,Perfume 18,994.09,3976.36,3181.088
51299,2024-09-21,1060,2042,5.0,20.0,Card,3.0,0,4.0,  ZAGAZIG ,44,New,Sports,Running Socks 42,1954.72,9773.6,7818.880000000001
50447,2025-01-30,1138,2042,5.0,,cash,8.0,0,4.0,Cairo,49,Regular,SPORTS,Running Socks 42,1954.72,9773.6,9773.6
50924,2024-09-20,1093,2006,2.0,0.0,Cash,6.0,1,5.0,Suez,24,New,Electronics,Keyboard 6,414.39,828.78,828.78
50381,2024-12-13,1014,2031,4.0,5.0,Bank Transfer,7.0,0,,Suez,33,Regular,fashion,Hoodie 31,2874.63,11498.52,10923.594
50371,2025-02-15,1157,2030,3.0,10.0,CASH,7.0,1,5.0,Giza,59,New,electronics,Headphones 30,325.79,977.3700000000001,879.6330000000002
50846,2025-01-03,1175,2014,2.0,0.0,Cash,1.0,0,4.0,Zagazig,59,Regular,Groceries,Olive Oil 14,2648.26,5296.52,5296.52
51343,2024-12-27,1173,2035,3.0,0.0,Card,-2.0,0,3.0,,30,Regular,Sports,Jump Rope 35,2494.59,7483.77,7483.77
50444,2025-01-22,1065,2039,0.0,0.0,Card,7.0,0,,Mansoura,45,Regular,Electronics,Wireless Mouse 39,154.27,0.0,0.0
51360,2025-02-11,1172,2018,3.0,0.0,  Card ,6.0,0,5.0,,19,New,Beauty,Perfume 18,994.09,2982.27,2982.27
50236,2024-09-01,1180,2032,4.0,,Card,8.0,0,,  Tanta ,50,Regular,  Electronics ,Power Bank 32,131.64,526.56,526.56
50386,2024-11-26,1152,2031,1.0,0.0,Card,3.0,0,4.0,Alexandria,33,New,fashion,Hoodie 31,2874.63,2874.63,2874.63
50397,2025-01-14,1036,2015,4.0,0.0,Card,0.0,0,3.0,Cairo,29,Regular,Home,Lamp 15,973.33,3893.32,3893.32
51357,2024-10-23,1100,2018,3.0,0.0,  card ,2.0,1,5.0,giza,21,VIP,Beauty,Perfume 18,994.09,2982.27,2982.27
50499,2024-11-22,1087,2007,3.0,10.0,Card,4.0,0,4.0,cairo,37,New,groceries,Olive Oil 7,2727.69,8183.07,7364.763
50200,2025-02-07,1021,2011,2.0,10.0,Card,3.0,0,5.0,Tanta,33,Regular,Groceries,Tea 11,2208.06,4416.12,3974.508
51586,2025-01-16,1017,2043,1.0,0.0,Card,8.0,0,3.0,Tanta,32,Regular,FASHION,Hoodie 43,2572.68,2572.68,2572.68
51060,2025-01-02,1095,2017,4.0,0.0,Wallet,5.0,0,4.0,ISMAILIA,35,Regular,groceries,Pasta 17,1437.71,5750.84,5750.84
51019,2025-01-12,1105,2019,5.0,,Cash,3.0,0,,Suez,36,Regular,Groceries,Olive Oil 19,2942.28,14711.400000000001,14711.400000000001
50461,2024-11-21,1073,2023,2.0,0.0,cash,3.0,0,,mansoura,26,Regular,Sports,Bottle 23,2818.27,5636.54,5636.54
50609,2024-11-20,1136,2028,1.0,,Card,2.0,0,1.0,Alexandria,46,New,  Home ,Kitchen Knife 28,2143.56,2143.56,2143.56
51106,2024-10-31,1015,2042,4.0,,Cash,2.0,0,3.0,Zagazig,59,New,Sports,Running Socks 42,1954.72,7818.88,7818.88
51368,2024-09-22,1055,2037,4.0,0.0,WALLET,0.0,0,5.0,Mansoura,39,VIP,  groceries ,Olive Oil 37,2917.62,11670.48,11670.48
50587,2025-01-10,1095,2034,2.0,0.0,Cash,4.0,0,3.0,ISMAILIA,35,Regular,Fashion,Jeans 34,491.95,983.9,983.9
50630,2024-10-18,1130,2028,2.0,0.0,bank transfer,8.0,1,,  Zagazig ,22,New,HOME,Kitchen Knife 28,2143.56,4287.12,4287.12
51541,2024-09-04,1013,2044,5.0,,Bank Transfer,4.0,0,4.0,  Zagazig ,44,New,FASHION,T-Shirt 44,793.83,3969.15,3969.15
50179,2024-10-08,1019,2020,2.0,15.0,Card,1.0,0,5.0,Suez,32,New,Fashion,Jacket 20,2508.89,5017.78,4265.112999999999
51560,2024-11-15,1126,2033,2.0,,card,3.0,0,,TANTA,24,Regular,Electronics,Keyboard 33,801.02,1602.04,1602.04
51767,2024-12-22,1177,2017,5.0,15.0,Card,3.0,0,5.0,Zagazig,24,Regular,Groceries,Pasta 17,1437.71,7188.55,6110.2675
51745,2024-10-03,1126,2011,3.0,15.0,Cash,0.0,0,5.0,,24,Regular,GROCERIES,Tea 11,2208.06,6624.18,5630.553
50922,2024-09-22,1030,2014,3.0,5.0,  Card ,8.0,0,5.0,Mansoura,51,Regular,Groceries,Olive Oil 14,2648.26,7944.780000000001,7547.541
51321,2024-12-10,1105,2015,4.0,0.0,Card,3.0,0,3.0,Suez,36,Regular,Home,Lamp 15,973.33,3893.32,3893.32
51670,2024-12-30,1030,2013,2.0,0.0,Card,0.0,0,2.0,  MANSOURA ,51,Regular,fashion,T-Shirt 13,1475.64,2951.28,2951.28
50329,2024-09-09,1071,2015,5.0,0.0,Card,2.0,0,5.0,  SUEZ ,25,Regular,Home,Lamp 15,973.33,4866.650000000001,4866.650000000001
50844,2024-09-01,1151,2045,1.0,,Cash,4.0,0,2.0,Suez,41,Regular,Beauty,Body Lotion 45,2724.13,2724.13,2724.13
50966,2024-09-07,1063,2025,5.0,10.0,Card,5.0,0,5.0,alexandria,22,New,Groceries,Tea 25,2684.59,13422.95,12080.655
51755,2025-02-23,1039,2001,4.0,0.0,Card,3.0,0,4.0,Alexandria,37,VIP,  Electronics ,Wireless Mouse 1,1554.81,6219.24,6219.24
51591,2024-11-02,1128,2005,1.0,20.0,Wallet,6.0,0,5.0,SUEZ,41,Regular,Groceries,Rice 5,3045.78,3045.78,2436.6240000000003
50229,2024-12-16,1149,2010,-1.0,10.0,Card,8.0,0,4.0,Suez,24,Regular,SPORTS,Running Socks 10,1898.9,-1898.9,-1709.0100000000002
50894,2025-01-27,1093,2014,3.0,15.0,Cash,6.0,0,2.0,Suez,24,New,Groceries,Olive Oil 14,2648.26,7944.780000000001,6753.063
50700,2024-12-22,1094,2040,4.0,15.0,CARD,8.0,0,2.0,Mansoura,59,Regular,Groceries,Coffee 40,57.16,228.64,194.344
50363,2025-02-19,1166,2017,3.0,0.0,Cash,0.0,0,3.0,Suez,29,Regular,groceries,Pasta 17,1437.71,4313.13,4313.13
51043,2024-09-02,1045,2005,3.0,20.0,bank transfer,7.0,0,5.0,cairo,49,New,Groceries,Rice 5,3045.78,9137.34,7309.872
51061,2024-11-01,1039,2016,5.0,0.0,wallet,0.0,0,4.0,Alexandria,37,VIP,Groceries,Rice 16,1489.01,7445.05,7445.05
51163,2024-12-18,1065,2042,5.0,,card,0.0,0,4.0,Mansoura,45,Regular,Sports,Running Socks 42,1954.72,9773.6,9773.6
50811,2024-09-13,1026,2017,5.0,5.0,Wallet,5.0,0,,Zagazig,29,New,  Groceries ,Pasta 17,1437.71,7188.55,6829.1224999999995
50236,2024-10-03,1097,2007,2.0,5.0,Wallet,5.0,0,5.0,giza,38,New,  Groceries ,Olive Oil 7,2727.69,5455.38,5182.611
51283,2024-12-08,1026,2040,1.0,5.0,Card,0.0,0,5.0,Zagazig,29,New,Groceries,Coffee 40,57.16,57.16,54.30199999999999
51601,2024-11-14,1076,2028,4.0,,wallet,2.0,0,,Mansoura,24,Regular,Home,Kitchen Knife 28,2143.56,8574.24,8574.24
50762,2024-12-19,1175,2010,1.0,20.0,Bank Transfer,0.0,1,,ZAGAZIG,59,Regular,SPORTS,Running Socks 10,1898.9,1898.9,1519.1200000000001
51557,2024-11-06,1125,2006,2.0,5.0,Card,3.0,0,,suez,41,VIP,  Electronics ,Keyboard 6,414.39,828.78,787.3409999999999
51099,2024-11-11,1037,2033,4.0,0.0,cash,1.0,0,,Suez,21,New,Electronics,Keyboard 33,801.02,3204.08,3204.08
50956,2024-11-29,1139,2042,2.0,0.0,Wallet,2.0,0,,  Alexandria ,58,New,Sports,Running Socks 42,1954.72,3909.44,3909.44
50118,2024-12-07,1130,2015,1.0,0.0,Card,7.0,0,5.0,Zagazig,22,New,home,Lamp 15,973.33,973.33,973.33
